step_sequence_number,iteration,condition,write_algorithm,read_algorithm,session_id,write_latency_ms,flush_latency_ms,total_bytes_written,handoff_latency_ms,context_payload_bytes,context_token_count,compression_ratio,input_token_delta,estimated_cost_usd,input_tokens_used,output_tokens_used,simulator_input_tokens,simulator_output_tokens,handoff_input_tokens,handoff_output_tokens,execution_latency_ms,simulated_wan_latency_ms,wan_simulation_active,retrieval_accuracy_score,state_integrity_score,extra
273,3,D_W1_R4,W1,R4,eb129212-6cba-445a-afd8-ade6111a7525,0.9614750015316531,0.005650013918057084,3543,5231.106699997326,2914,841,1.3562113932738504,204,0.002811,3685,1344,2844,950,841,394,22450.93,0.0,False,0.72,1.0,"{""flush_ratio"": 0.5, ""archival_summaries_count"": 2, ""interaction_class"": ""Unknown"", ""available_trace_ratio"": 0.875}"
274,4,D_W1_R4,W1,R4,62bc6b34-9cb1-4476-bc0f-227027dd3f4f,1.1587750050239265,0.005650013918057084,3294,4027.169100008905,2888,656,1.2905124653739612,247,0.002291,3361,1136,2705,809,656,327,20965.346,0.0,False,0.85,1.0,"{""flush_ratio"": 0.5, ""archival_summaries_count"": 2, ""interaction_class"": ""Unknown"", ""available_trace_ratio"": 0.875}"
275,5,D_W1_R4,W1,R4,8db0d7e3-45ba-4ce6-a72f-08cf2fbae746,0.9954874985851347,0.005699999746866524,3442,5430.505600001197,2985,728,1.304857621440536,205,0.003043,3467,1302,2739,839,728,463,23071.552,0.0,False,0.85,1.0,"{""flush_ratio"": 0.5, ""archival_summaries_count"": 2, ""interaction_class"": ""Unknown"", ""available_trace_ratio"": 0.875}"
276,6,D_W1_R4,W1,R4,1c91f061-f9e6-400d-9d17-d4944c826759,0.9419750022061635,0.008825008990243077,3194,5239.276900014374,2676,749,1.3550074738415545,217,0.002814,3509,1290,2760,877,749,413,19793.431,0.0,False,0.5,1.0,"{""flush_ratio"": 0.5, ""archival_summaries_count"": 2, ""interaction_class"": ""Unknown"", ""available_trace_ratio"": 0.875}"
277,7,D_W1_R4,W1,R4,c026142e-3420-4c73-8452-5ba1866fbce9,0.6973874988034368,0.007350005034822971,5281,5054.838599986397,4622,1175,1.2373431414971874,204,0.003735,4105,1791,2930,1279,1175,512,27518.553,0.0,False,0.85,1.0,"{""flush_ratio"": 0.5, ""archival_summaries_count"": 2, ""interaction_class"": ""Unknown"", ""available_trace_ratio"": 0.875}"
278,8,D_W1_R4,W1,R4,1879ede7-c11b-4f30-abf5-2b7b78e8d450,1.1292000053799711,0.006175003363750875,3192,3556.464799999958,2364,733,1.5296108291032149,204,0.002368,3490,1166,2757,839,733,327,21349.97,0.0,False,0.92,1.0,"{""flush_ratio"": 0.5, ""archival_summaries_count"": 2, ""interaction_class"": ""Unknown"", ""available_trace_ratio"": 0.875}"
279,9,D_W1_R4,W1,R4,e4a44e8f-e37e-41eb-8cd2-71f771313f52,1.133475005190121,0.010000003385357559,3730,5934.588199976133,3016,734,1.3710212201591512,202,0.002814,3476,1258,2742,842,734,416,24157.825,0.0,False,0.65,1.0,"{""flush_ratio"": 0.5, ""archival_summaries_count"": 2, ""interaction_class"": ""Unknown"", ""available_trace_ratio"": 0.875}"
280,10,D_W1_R4,W1,R4,e356c932-19bc-432a-a2dc-2f38c412a1b5,0.9761375040397979,0.006124995707068592,3695,3939.767700008815,3132,877,1.3314176245210727,226,0.003437,3779,1523,2902,1011,877,512,21960.085,0.0,False,0.85,1.0,"{""flush_ratio"": 0.5, ""archival_summaries_count"": 2, ""interaction_class"": ""Unknown"", ""available_trace_ratio"": 0.875}"
281,11,D_W1_R4,W1,R4,4ba6e63e-1e77-4e98-8ca9-a88cf05013c3,1.2031000005663373,0.018100006855092943,3226,3896.4673999871593,2725,744,1.340183486238532,209,0.002374,3502,1186,2758,860,744,326,18693.958,0.0,False,0.65,1.0,"{""flush_ratio"": 0.5, ""archival_summaries_count"": 2, ""interaction_class"": ""Unknown"", ""available_trace_ratio"": 0.875}"
282,12,D_W1_R4,W1,R4,44269c3a-1177-467c-ab01-5084ba6b24aa,1.110712495574262,0.0062250037444755435,3288,4695.389000000432,2715,755,1.3539594843462246,213,0.002605,3529,1244,2774,874,755,370,20443.654,0.0,False,0.85,0.5,"{""flush_ratio"": 0.5, ""archival_summaries_count"": 2, ""interaction_class"": ""Unknown"", ""available_trace_ratio"": 0.875}"
283,13,D_W1_R4,W1,R4,d8403823-b0fc-4891-a04b-5155aeb552e2,0.8284125106001738,0.011299998732283711,3453,4154.002799972659,2879,788,1.3355331712400138,189,0.002543,3532,1241,2744,890,788,351,27162.468,0.0,False,0.72,1.0,"{""flush_ratio"": 0.5, ""archival_summaries_count"": 2, ""interaction_class"": ""Unknown"", ""available_trace_ratio"": 0.875}"
284,14,D_W1_R4,W1,R4,2fc4d263-a006-422a-a417-b8178715e6f7,0.796212498244131,0.013324999599717557,3429,6331.591399997706,2979,766,1.3027861698556562,202,0.003306,3543,1382,2777,874,766,508,27367.267,0.0,False,0.62,1.0,"{""flush_ratio"": 0.5, ""archival_summaries_count"": 2, ""interaction_class"": ""Unknown"", ""available_trace_ratio"": 0.875}"
285,15,D_W1_R4,W1,R4,6b19a654-4fec-4697-8da5-9348c6df1d17,0.7579749944852665,0.007399998139590025,2904,5539.098999986891,2328,626,1.4243986254295533,196,0.002641,3205,1134,2579,731,626,403,20446.014,0.0,False,0.85,1.0,"{""flush_ratio"": 0.5, ""archival_summaries_count"": 2, ""interaction_class"": ""Unknown"", ""available_trace_ratio"": 0.875}"
286,16,D_W1_R4,W1,R4,e92c8724-b0d3-486c-b28e-9c4a0353ae04,1.1261625004408415,0.012599994079209864,3426,6705.40579999215,2811,719,1.3639274279615796,213,0.003279,3457,1349,2738,837,719,512,22256.874,0.0,False,0.85,1.0,"{""flush_ratio"": 0.5, ""archival_summaries_count"": 2, ""interaction_class"": ""Unknown"", ""available_trace_ratio"": 0.875}"
287,17,D_W1_R4,W1,R4,6a278886-f38a-4669-a34b-24b160ebaab5,1.1542499923962168,0.010074989404529333,3831,4455.357900005765,3350,765,1.2686567164179106,217,0.002535,3545,1244,2780,890,765,354,21995.527,0.0,False,0.85,1.0,"{""flush_ratio"": 0.5, ""archival_summaries_count"": 2, ""interaction_class"": ""Unknown"", ""available_trace_ratio"": 0.875}"
288,18,D_W1_R4,W1,R4,9f845e65-589b-43e4-ab7f-d1cbad79a6d5,0.874950008437736,0.00827499752631411,3650,4692.307300021639,3062,768,1.333115610711953,197,0.002718,3517,1263,2749,873,768,390,21319.477,0.0,False,0.85,1.0,"{""flush_ratio"": 0.5, ""archival_summaries_count"": 2, ""interaction_class"": ""Unknown"", ""available_trace_ratio"": 0.875}"
289,19,D_W1_R4,W1,R4,b5241aaf-1930-486d-96d9-466606ebccb8,0.8800625073490664,0.008824994438327849,2994,5465.041899995413,2353,593,1.4368890777730556,239,0.003153,3202,1250,2609,738,593,512,21160.859,0.0,False,0.85,1.0,"{""flush_ratio"": 0.5, ""archival_summaries_count"": 2, ""interaction_class"": ""Unknown"", ""available_trace_ratio"": 0.875}"
290,20,D_W1_R4,W1,R4,2fb09e76-4861-428e-a23c-56a1387e3bc0,1.1285750042588916,0.008525006705895066,3790,4506.333500001347,3082,797,1.3679428942245295,202,0.002632,3523,1279,2726,912,797,367,24206.454,0.0,False,0.85,1.0,"{""flush_ratio"": 0.5, ""archival_summaries_count"": 2, ""interaction_class"": ""Unknown"", ""available_trace_ratio"": 0.875}"
291,21,D_W1_R4,W1,R4,5fa4ca9a-774d-4c42-bb2c-99773c8c42e9,0.9871250003925525,0.006474991096183658,3213,4129.5317000185605,2534,694,1.4238358326756118,203,0.002369,3408,1133,2714,798,694,335,21808.986,0.0,False,0.75,1.0,"{""flush_ratio"": 0.5, ""archival_summaries_count"": 2, ""interaction_class"": ""Unknown"", ""available_trace_ratio"": 0.875}"
292,22,D_W1_R4,W1,R4,a0be5d8d-1e0c-4470-be2a-778c93e6d09e,1.0314625069440808,0.013374992704484612,3403,3326.2322999944445,2622,675,1.4511823035850495,223,0.002125,3377,1094,2702,804,675,290,22093.726,0.0,False,0.85,1.0,"{""flush_ratio"": 0.5, ""archival_summaries_count"": 2, ""interaction_class"": ""Unknown"", ""available_trace_ratio"": 0.875}"
293,23,D_W1_R4,W1,R4,afd4bcb8-302a-43e5-b9f2-56d10b2d1a1f,0.8866874995874241,0.0071499962359666824,3720,3755.467699986184,3113,870,1.3543205910697076,240,0.002365,3793,1314,2923,1015,870,299,18877.475,0.0,False,0.85,1.0,"{""flush_ratio"": 0.5, ""archival_summaries_count"": 2, ""interaction_class"": ""Unknown"", ""available_trace_ratio"": 0.875}"
294,24,D_W1_R4,W1,R4,fa077c93-891c-4fed-92d9-6a2b29409f91,0.9211750002577901,0.006099995516706258,3534,4244.781299988972,2976,722,1.3326612903225807,200,0.002317,3450,1147,2728,828,722,319,24755.609,0.0,False,0.82,1.0,"{""flush_ratio"": 0.5, ""archival_summaries_count"": 2, ""interaction_class"": ""Unknown"", ""available_trace_ratio"": 0.875}"
295,25,D_W1_R4,W1,R4,f002e90c-909f-4eeb-b69b-7ac204a15105,1.4335125124489423,0.008199996955227107,5490,7632.493799988879,4815,1167,1.2446521287642782,215,0.003727,4102,1792,2935,1280,1167,512,29211.579,0.0,False,0.78,1.0,"{""flush_ratio"": 0.5, ""archival_summaries_count"": 2, ""interaction_class"": ""Unknown"", ""available_trace_ratio"": 0.875}"
296,26,D_W1_R4,W1,R4,6cd3b58e-00a6-4f2d-bdc2-740200c9f712,1.2176875061413739,0.01170000177808106,3630,3472.499900002731,3023,702,1.3364207740654979,171,0.002337,3200,1111,2498,784,702,327,21360.477,0.0,False,0.85,1.0,"{""flush_ratio"": 0.5, ""archival_summaries_count"": 2, ""interaction_class"": ""Unknown"", ""available_trace_ratio"": 0.875}"
297,27,D_W1_R4,W1,R4,0a9bacd0-38be-45f2-b567-eb8238bdfa1a,0.7210125077108387,0.008499999239575118,4028,3493.46319999313,3517,1011,1.283764572078476,216,0.002596,3939,1447,2928,1130,1011,317,19732.789,0.0,False,0.95,1.0,"{""flush_ratio"": 0.5, ""archival_summaries_count"": 2, ""interaction_class"": ""Unknown"", ""available_trace_ratio"": 0.875}"
298,28,D_W1_R4,W1,R4,ab46db24-16b1-425a-9a50-cdc4b3f40d20,1.118162505008513,0.007475005986634642,3602,5120.236600021599,2815,724,1.435879218472469,259,0.002959,3513,1336,2789,889,724,447,24997.734,0.0,False,0.72,1.0,"{""flush_ratio"": 0.5, ""archival_summaries_count"": 2, ""interaction_class"": ""Unknown"", ""available_trace_ratio"": 0.875}"
299,29,D_W1_R4,W1,R4,87dcba1e-5d5b-44b0-a25c-7a2306b12c4d,1.0546124940447044,0.006249996658880264,3999,5264.701300009619,3434,940,1.297903319743739,216,0.0035,3868,1569,2928,1057,940,512,23692.015,0.0,False,0.85,1.0,"{""flush_ratio"": 0.5, ""archival_summaries_count"": 2, ""interaction_class"": ""Unknown"", ""available_trace_ratio"": 0.875}"
300,0,D_W2_R0,W2,R0,e609f72e-7356-4f52-9fcf-74ecfd864824,1.7897375037136953,1.6485000087413937,3593,3764.459700003499,4057,861,1.0,0,0.002081,3428,1042,2567,798,861,244,15855.809,0.0,False,1.0,1.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""Unknown""}"
301,1,D_W2_R0,W2,R0,4979e7f4-4f15-4210-8cc9-486ee46ccf1e,1.7120375014201272,0.8965999877545983,4130,3645.520199992461,4604,1097,1.0,0,0.002662,3995,1341,2898,1028,1097,313,16523.525,0.0,False,1.0,1.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""Unknown""}"
302,2,D_W2_R0,W2,R0,63b9c0ef-d5ac-4059-85f4-2110dc975724,1.8496249940653797,0.9549999958835542,3625,4052.0467000023928,4141,976,1.0,0,0.002536,3778,1222,2802,910,976,312,18618.669,0.0,False,1.0,0.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""Unknown""}"
303,3,D_W2_R0,W2,R0,62764847-027e-4684-839d-514c26843762,1.9720375057659112,1.1282000050414354,4051,4290.56560000754,4582,1063,1.0,0,0.002613,3961,1304,2898,994,1063,310,18483.165,0.0,False,1.0,0.75,"{""avg_batch_size"": 8.0, ""interaction_class"": ""Unknown""}"
304,4,D_W2_R0,W2,R0,8a0b5446-63c0-40e8-8cee-a7426478a7af,2.073187497444451,1.013199973385781,3860,3946.3341999799013,4329,922,1.0,0,0.002307,3672,1132,2750,855,922,277,16519.765,0.0,False,1.0,0.5,"{""avg_batch_size"": 8.0, ""interaction_class"": ""Unknown""}"
305,5,D_W2_R0,W2,R0,a1179c84-7628-47e5-ad0a-1cf8792a5267,1.6209000059461687,0.8517999958712608,3420,4523.159400006989,3899,834,1.0,0,0.002249,3304,1054,2470,771,834,283,18133.543,0.0,False,1.0,0.75,"{""avg_batch_size"": 8.0, ""interaction_class"": ""Unknown""}"
306,6,D_W2_R0,W2,R0,5a44b411-425e-49bf-b40f-51fa225fe940,1.4238750009099022,1.0491000139154494,3039,5805.355499993311,3508,904,1.0,0,0.002439,3641,1143,2737,836,904,307,17464.839,0.0,False,0.95,0.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""Unknown""}"
307,7,D_W2_R0,W2,R0,f0ce47bd-9f25-4bc0-b76b-2213429d25ca,1.4210750050551724,1.0257999820169061,3276,4499.273399997037,3741,821,1.0,0,0.002176,3416,1028,2595,757,821,271,15616.727,0.0,False,0.95,0.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""Unknown""}"
308,8,D_W2_R0,W2,R0,026c24f7-e514-4d06-8eda-4718c43c6d5a,1.8165625042456668,0.9066999773494899,3374,3796.505900012562,3883,860,1.0,0,0.002215,3441,1068,2581,797,860,271,14352.191,0.0,False,1.0,0.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""Unknown""}"
309,9,D_W2_R0,W2,R0,bd4fc6b4-aa57-46ae-bd2c-315b98eebfa6,1.7564375011716038,1.648300007218495,3045,3400.292600010289,3532,913,1.0,0,0.002258,3657,1113,2744,844,913,269,15572.629,0.0,False,1.0,1.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""Unknown""}"
310,10,D_W2_R0,W2,R0,a684cb1d-136d-40fe-8db4-fa8b971b471b,1.6341000009560958,1.1559000122360885,3496,4153.776999999536,4027,959,1.0,0,0.002459,3673,1198,2714,898,959,300,16714.988,0.0,False,1.0,1.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""Unknown""}"
311,11,D_W2_R0,W2,R0,b863673b-c90e-42e8-9325-54603f21df57,1.562312500027474,1.0076999897137284,3443,4087.1360000164714,4009,1040,1.0,0,0.002545,3904,1276,2864,975,1040,301,14773.824,0.0,False,1.0,1.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""Unknown""}"
312,12,D_W2_R0,W2,R0,5d4a5287-60ee-46c0-b831-f820ac840707,1.698849991953466,0.9645000391174108,3497,3919.8091000143904,3981,886,1.0,0,0.002421,3608,1123,2722,816,886,307,16535.622,0.0,False,0.95,0.25,"{""avg_batch_size"": 8.0, ""interaction_class"": ""Unknown""}"
313,13,D_W2_R0,W2,R0,d56513a1-f867-4faf-822e-2ae514f880bd,2.0490250062721316,0.8259000023826957,2479,3224.710300011793,2920,691,1.0,0,0.001896,3061,869,2370,628,691,241,13581.775,0.0,False,1.0,0.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""Unknown""}"
314,14,D_W2_R0,W2,R0,25f4ab65-a7f0-4307-a92a-78647a97cc2c,1.4363875052367803,0.7782000175211579,5023,5306.637300003786,5595,1355,1.0,0,0.003325,4287,1674,2932,1280,1355,394,22766.452,0.0,False,1.0,1.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""Unknown""}"
315,15,D_W2_R0,W2,R0,3708a471-e03d-46c4-aafe-4c03cdc9c524,1.9440249998297077,0.9069000079762191,3935,4722.087300004205,4517,1012,1.0,0,0.002787,3858,1298,2846,943,1012,355,18478.031,0.0,False,1.0,1.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""Unknown""}"
316,16,D_W2_R0,W2,R0,4fa078d6-4839-4c41-8f54-9332795cba5e,1.7155000023194589,0.8101999992504716,4813,4574.255699990317,5389,1357,1.0,0,0.003917,4296,1792,2939,1280,1357,512,19407.191,0.0,False,1.0,1.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""Unknown""}"
317,17,D_W2_R0,W2,R0,4e3bddbf-995b-47a4-881f-009f86d39a90,1.4660249980806839,1.0681000421755016,3634,3956.072300003143,4174,936,1.0,0,0.002341,3580,1156,2644,875,936,281,16694.316,0.0,False,0.95,0.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""Unknown""}"
318,18,D_W2_R0,W2,R0,26e7617b-5c82-47b8-8968-9c66a224752b,1.532037502329331,1.4631999947596341,3685,3108.11509998166,4267,905,1.0,0,0.002285,3638,1114,2733,838,905,276,14695.162,0.0,False,1.0,0.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""Unknown""}"
319,19,D_W2_R0,W2,R0,d9c6d8d3-3358-4940-a37b-6b0fadfbc083,1.524699997389689,0.759899994591251,3461,4155.727800010936,3944,890,1.0,0,0.002165,3614,1075,2724,820,890,255,16804.943,0.0,False,1.0,0.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""Unknown""}"
320,20,D_W2_R0,W2,R0,97da02f2-f76b-4c66-b85d-38e67ad08461,1.5803624992258847,1.2925000046379864,3823,3194.470399990678,4312,1079,1.0,0,0.002219,3994,1239,2915,1011,1079,228,18300.336,0.0,False,1.0,1.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""Unknown""}"
321,21,D_W2_R0,W2,R0,061faf6f-91e8-46c1-ae11-39f49df16aa5,1.9604000008257572,0.8055999642238021,3732,4340.693400008604,4239,969,1.0,0,0.002619,3770,1231,2801,901,969,330,17204.957,0.0,False,1.0,0.25,"{""avg_batch_size"": 8.0, ""interaction_class"": ""Unknown""}"
322,22,D_W2_R0,W2,R0,457fcd2b-434d-49b7-bf17-ffab93f20f41,1.5984375058906153,1.3002000050619245,3246,4013.997100002598,3747,937,1.0,0,0.002547,3701,1192,2764,870,937,322,16509.518,0.0,False,1.0,1.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""Unknown""}"
323,23,D_W2_R0,W2,R0,680ea992-e0c8-42f3-808f-2d4db8a00178,1.7398250056430697,0.7868999964557588,4140,3053.9525000203867,4781,1333,1.0,0,0.002533,4256,1503,2923,1263,1333,240,15394.515,0.0,False,1.0,1.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""Unknown""}"
324,24,D_W2_R0,W2,R0,d4e68d83-fb44-4080-9210-3dc087483167,1.6000250034267083,1.0126999986823648,4711,6717.098499997519,5276,1357,1.0,0,0.002942,4295,1597,2938,1280,1357,317,21688.906,0.0,False,1.0,1.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""Unknown""}"
325,25,D_W2_R0,W2,R0,a38b6dbf-15a9-4d0a-a799-37532d3e208a,1.5835124941077083,0.9866000327747315,3075,3522.959900001297,3550,912,1.0,0,0.002187,3656,1098,2744,843,912,255,16893.634,0.0,False,1.0,0.25,"{""avg_batch_size"": 8.0, ""interaction_class"": ""Unknown""}"
326,26,D_W2_R0,W2,R0,d18f06fe-4466-4d8a-95bf-0b046ffae07b,1.6826124920044094,0.7324999896809459,2845,3362.4503999890294,3310,762,1.0,0,0.002177,3274,982,2512,699,762,283,18974.822,0.0,False,0.86,0.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""Unknown""}"
327,27,D_W2_R0,W2,R0,7477cfe2-cc2b-468a-9648-1f75822a82e1,1.3413625056273304,0.7571000023745,3807,3340.4593000013847,4299,884,1.0,0,0.002174,3395,1081,2511,823,884,258,16194.667,0.0,False,1.0,0.25,"{""avg_batch_size"": 8.0, ""interaction_class"": ""Unknown""}"
328,28,D_W2_R0,W2,R0,b9537afc-0c18-41a8-bf07-82c7269c825f,1.4578625014110003,0.7292000227607787,3932,4702.4219000013545,4443,914,1.0,0,0.002564,3660,1176,2746,846,914,330,18371.364,0.0,False,1.0,1.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""Unknown""}"
329,29,D_W2_R0,W2,R0,d81d6d89-d400-4698-9685-9e85c7022cfe,1.3918500044383109,0.9892000234685838,3423,4083.6294000037014,3915,926,1.0,0,0.002386,3684,1149,2758,857,926,292,16699.328,0.0,False,1.0,0.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""Unknown""}"
330,0,D_W2_R1,W2,R1,1e906d98-d379-463c-b56c-5f6cc0ad6bd7,1.916387500386918,0.9586999949533492,3855,4011.8850999861024,1736,368,2.4798387096774195,538,0.001778,3078,1092,2710,810,368,282,16991.142,0.0,False,0.25,0.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
331,1,D_W2_R1,W2,R1,42f576e0-df3e-4236-bbe0-b9e6e7428143,1.8262625053466763,0.7649000035598874,3252,4188.187699997798,1774,433,2.1025930101465615,463,0.002088,2915,1133,2482,802,433,331,19087.718,0.0,False,0.25,1.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
332,2,D_W2_R1,W2,R1,ce1ca2bd-1f1a-4635-a939-3071714331d8,1.6164374937943649,1.1452999897301197,3662,3591.7795000132173,1843,448,2.293543136190993,538,0.002003,3245,1200,2797,889,448,311,17949.679,0.0,False,0.35,1.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
333,3,D_W2_R1,W2,R1,738470ff-8d56-4ccc-8fbf-5408ab88fb41,1.9520624919096008,1.1516999802552164,2775,3785.3111999866087,1487,331,2.1728312037659716,388,0.001516,2706,864,2375,627,331,237,14267.832,0.0,False,0.25,1.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
334,4,D_W2_R1,W2,R1,569deb9d-2dcc-469a-9822-08c1c6aea3c0,1.6688374962541275,1.2910999939776957,3194,4196.997299994109,1486,424,2.470390309555855,528,0.001949,3139,1166,2715,861,424,305,15940.994,0.0,False,0.42,0.25,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
335,5,D_W2_R1,W2,R1,7a01ae90-d821-4fb8-84ed-df8f58cedbcd,1.6420999927504454,1.0704000014811754,3684,4713.527899992187,1858,502,2.2405812701829926,539,0.002482,3358,1340,2856,944,502,396,18868.694,0.0,False,0.45,1.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
336,6,D_W2_R1,W2,R1,ee0269bd-2d4d-4ca3-bc44-04d94dcf2cd7,1.4673000041511841,0.7575000054202974,3835,4896.612800017465,1917,439,2.241523213354199,535,0.002234,3219,1237,2780,878,439,359,16837.776,0.0,False,0.35,1.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
337,7,D_W2_R1,W2,R1,90034258-4a56-4275-afe7-7ff7bd602c70,1.6076124957180582,0.7879000040702522,3378,4483.398600015789,1662,389,2.332129963898917,536,0.002034,3115,1160,2726,831,389,329,16408.817,0.0,False,0.25,1.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
338,8,D_W2_R1,W2,R1,9f37a0ef-7563-4edb-9888-6c1dce8f4b71,1.700662494840799,0.8184999751392752,3382,4090.6140000151936,1775,435,2.175774647887324,537,0.00198,3210,1186,2775,877,435,309,17279.281,0.0,False,0.25,0.25,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
339,9,D_W2_R1,W2,R1,eee3de2b-770a-4be3-9f07-31c71f9a93b0,1.503375002357643,1.2842000287491828,3657,4375.534899998456,1802,383,2.294672586015538,537,0.002053,3093,1162,2710,828,383,334,17818.062,0.0,False,0.35,1.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
340,10,D_W2_R1,W2,R1,4b2ee2ab-2378-4b7b-8a7d-155d8470957d,1.9277999999758322,0.7607000006828457,4663,4472.213200002443,2976,845,1.7496639784946237,537,0.003405,3779,1790,2934,1278,845,512,18850.124,0.0,False,0.45,1.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
341,11,D_W2_R1,W2,R1,f1c3b038-d20e-417e-b7d7-c2a80b9bf5f1,1.6047750032157637,0.8433000184595585,3743,4739.660199993523,1708,443,2.4631147540983607,538,0.002228,3239,1241,2796,884,443,357,20117.258,0.0,False,0.35,0.5,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
342,12,D_W2_R1,W2,R1,ce597e52-80dc-466d-bdcf-4cab3b3d59ea,1.7149250124930404,1.023100019665435,3854,5502.366600005189,1953,438,2.22068612391193,536,0.002293,3215,1248,2777,877,438,371,18546.33,0.0,False,0.35,0.0,"{""avg_batch_size"": 8.0, ""interaction_class"": ""HighlySynergistic""}"
